timestamp,buyer,seller,symbol,currency,price,quantity
25700,Mark 67,Mark 49,VELVETFRUIT_EXTRACT,XIRECS,5236.0,7
26400,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9970.0,6
26600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6
26600,Mark 14,Mark 38,VEV_4000,XIRECS,1224.0,1
27500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9980.0,2
27900,SUBMISSION,Mark 22,HYDROGEL_PACK,XIRECS,9970.0,10
28000,Mark 38,Mark 14,VEV_4000,XIRECS,1248.0,3
28300,SUBMISSION,Mark 22,HYDROGEL_PACK,XIRECS,9966.0,5
29000,Mark 14,Mark 22,VEV_5200,XIRECS,74.0,2
29000,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2
29000,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2
29000,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2
29000,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2
29400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5243.0,6
29500,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9975.0,2
30700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5239.0,5
31100,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5236.0,4
31200,Mark 38,Mark 14,HYDROGEL_PACK,XIRECS,9976.0,5
31400,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9958.0,3
31900,Mark 14,Mark 22,VEV_5300,XIRECS,28.0,4
31900,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,4
31900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4
31900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4
31900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4
32900,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9963.0,6
33200,Mark 01,Mark 22,VEV_5300,XIRECS,29.0,3
33200,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,3
33200,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,3
33200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3
33200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3
34100,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,22
34100,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,8
34200,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,11
34300,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,14
34300,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,12
34400,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5248.0,7
34700,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,19
34700,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,7
34800,Mark 14,SUBMISSION,VEV_5200,XIRECS,81.0,8
34900,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,22
34900,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,8
35200,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9968.0,6
37400,Mark 38,Mark 14,VEV_4000,XIRECS,1262.0,2
37500,Mark 38,Mark 22,HYDROGEL_PACK,XIRECS,9978.0,2
38500,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5245.0,3
38600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9983.0,5
39200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5247.0,3
39700,Mark 22,Mark 38,HYDROGEL_PACK,XIRECS,9999.0,5
42000,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,2
42100,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10006.0,3
42600,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6
44600,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,9998.0,4
45500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5235.0,5
45700,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10024.0,2
45800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10007.0,4
49700,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5237.0,6
52800,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10014.0,5
53100,Mark 38,Mark 14,VEV_4000,XIRECS,1253.0,2
53900,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,5
53900,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,5
53900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5
53900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5
53900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5
55800,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,10002.0,5
55800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5241.0,5
57000,Mark 14,Mark 38,VEV_4000,XIRECS,1224.0,2
58900,Mark 14,Mark 38,VEV_4000,XIRECS,1229.0,1
59800,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10006.0,5
59900,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10024.0,3
62300,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,6
64600,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5247.0,8
65700,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,9986.0,6
66300,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9974.0,2
67200,Mark 01,Mark 22,VEV_5300,XIRECS,29.0,2
67200,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,2
67200,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2
67200,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2
67200,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2
67500,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9976.0,5
67700,Mark 14,Mark 38,VEV_4000,XIRECS,1236.0,2
69500,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5240.0,5
69600,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,6
69800,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,3
71700,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,6
72600,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9984.0,6
74500,Mark 38,Mark 14,VEV_4000,XIRECS,1254.0,1
75000,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,1
76000,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9988.0,2
76100,Mark 14,Mark 22,VEV_5200,XIRECS,72.0,4
76100,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,4
76100,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,4
76100,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,4
76100,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,4
76600,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10004.0,4
77400,Mark 49,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5234.0,5
77600,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,9984.0,3
79300,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10015.0,5
79600,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10011.0,4
81400,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5232.0,3
81500,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,3
83000,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10031.0,5
83500,Mark 67,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5226.0,9
83700,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,12
83700,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,6
84100,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,15
84100,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,9
84200,SUBMISSION,Mark 01,VEV_5300,XIRECS,23.0,16
84200,SUBMISSION,Mark 14,VEV_5300,XIRECS,23.0,6
84300,SUBMISSION,Mark 01,VEV_5300,XIRECS,23.0,16
84300,SUBMISSION,Mark 14,VEV_5300,XIRECS,23.0,5
84400,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,16
84400,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,6
84700,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,15
84700,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,6
84900,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,18
84900,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,5
85000,SUBMISSION,Mark 01,VEV_5300,XIRECS,23.0,13
85000,SUBMISSION,Mark 14,VEV_5300,XIRECS,23.0,8
85100,SUBMISSION,Mark 01,VEV_5300,XIRECS,23.0,17
85100,SUBMISSION,Mark 14,VEV_5300,XIRECS,23.0,8
85200,SUBMISSION,Mark 01,VEV_5300,XIRECS,23.0,11
85200,SUBMISSION,Mark 14,VEV_5300,XIRECS,23.0,7
85300,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,18
85300,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,10
85500,SUBMISSION,Mark 22,VEV_5300,XIRECS,23.0,2
85500,Mark 01,Mark 22,VEV_5400,XIRECS,4.0,2
85500,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,2
85500,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,2
85500,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,2
85600,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,10
85600,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,7
85700,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,20
85700,SUBMISSION,Mark 14,VEV_5300,XIRECS,24.0,5
85800,SUBMISSION,Mark 01,VEV_5300,XIRECS,24.0,13
86200,SUBMISSION,Mark 01,VEV_5200,XIRECS,65.0,17
86200,SUBMISSION,Mark 14,VEV_5200,XIRECS,65.0,12
86300,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,19
86300,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,7
86400,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,13
86400,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,12
86500,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,19
86500,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,6
86600,SUBMISSION,Mark 01,VEV_5200,XIRECS,63.0,21
86600,SUBMISSION,Mark 14,VEV_5200,XIRECS,63.0,9
86700,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,19
86700,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,12
86800,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,12
86800,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,10
86900,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,14
86900,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,8
87000,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,23
87000,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,11
87100,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,21
87100,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,6
87200,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,23
87200,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,12
87300,SUBMISSION,Mark 01,VEV_5200,XIRECS,64.0,17
87300,SUBMISSION,Mark 14,VEV_5200,XIRECS,64.0,9
87300,Mark 38,Mark 14,VEV_4000,XIRECS,1232.0,1
87400,SUBMISSION,Mark 01,VEV_5200,XIRECS,65.0,14
87400,SUBMISSION,Mark 14,VEV_5200,XIRECS,65.0,11
88200,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5224.0,6
88600,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10047.0,4
89300,Mark 55,Mark 22,VELVETFRUIT_EXTRACT,XIRECS,5225.0,4
89600,Mark 38,Mark 14,VEV_4000,XIRECS,1235.0,1
89800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5230.0,6
91800,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5229.0,5
92700,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5234.0,3
93300,Mark 01,Mark 22,VEV_5300,XIRECS,24.0,5
93300,Mark 01,Mark 22,VEV_5400,XIRECS,5.0,5
93300,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5
93300,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5
93300,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5
94900,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5235.0,4
95000,Mark 14,Mark 38,VEV_4000,XIRECS,1223.0,3
97600,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,1
97900,Mark 38,Mark 14,VEV_4000,XIRECS,1245.0,2
99200,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10021.0,5
101800,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5234.0,4
102300,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10029.0,6
104300,Mark 38,Mark 14,VEV_4000,XIRECS,1248.0,2
104800,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10024.0,2
105900,Mark 38,Mark 14,VEV_4000,XIRECS,1251.0,2
107400,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5244.0,7
107600,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,1
107800,Mark 14,Mark 22,VEV_5200,XIRECS,75.0,5
107800,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,5
107800,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5
107800,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5
107800,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5
108800,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6
110000,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10018.0,2
111300,Mark 38,Mark 14,VEV_4000,XIRECS,1252.0,3
111600,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10018.0,2
112200,Mark 55,Mark 14,VELVETFRUIT_EXTRACT,XIRECS,5244.0,8
114400,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10024.0,4
115200,Mark 14,Mark 38,VEV_4000,XIRECS,1235.0,3
118500,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,10027.0,3
119300,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,6
119600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5250.0,4
121300,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10024.0,2
121900,Mark 01,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5244.0,5
122700,Mark 14,Mark 38,VEV_4000,XIRECS,1232.0,3
125500,Mark 14,SUBMISSION,HYDROGEL_PACK,XIRECS,10019.0,10
125500,Mark 01,SUBMISSION,HYDROGEL_PACK,XIRECS,10016.0,22
125500,Mark 38,Mark 14,VEV_4000,XIRECS,1250.0,3
126700,Mark 14,Mark 38,HYDROGEL_PACK,XIRECS,10022.0,3
126800,Mark 22,SUBMISSION,HYDROGEL_PACK,XIRECS,10032.0,9
126800,Mark 14,SUBMISSION,HYDROGEL_PACK,XIRECS,10025.0,13
126800,Mark 01,SUBMISSION,HYDROGEL_PACK,XIRECS,10022.0,20
126900,Mark 01,Mark 22,VEV_5300,XIRECS,27.0,5
126900,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,5
126900,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,5
126900,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,5
126900,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,5
128600,Mark 14,Mark 22,VEV_5200,XIRECS,75.0,3
128600,Mark 01,Mark 22,VEV_5300,XIRECS,28.0,3
128600,Mark 01,Mark 22,VEV_5400,XIRECS,6.0,3
128600,Mark 01,Mark 22,VEV_5500,XIRECS,1.0,3
128600,Mark 01,Mark 22,VEV_6000,XIRECS,0.0,3
128600,Mark 01,Mark 22,VEV_6500,XIRECS,0.0,3
129000,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10043.0,5
129600,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,10031.0,3
129600,Mark 55,Mark 01,VELVETFRUIT_EXTRACT,XIRECS,5246.0,6
130200,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10046.0,4
130800,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5242.0,3
133400,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10047.0,6
134400,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,12
134500,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,10
134700,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,21
134700,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,10
134800,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,17
134800,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,11
134900,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,14
134900,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,9
135000,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,12
135000,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,6
135100,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,18
135100,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,12
135300,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,16
135300,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,12
135400,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,20
135400,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,11
135500,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,14
135500,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,12
135600,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,23
135600,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,10
135700,Mark 14,Mark 55,VELVETFRUIT_EXTRACT,XIRECS,5248.0,3
135800,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,12
135800,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,7
135900,Mark 01,SUBMISSION,VEV_5200,XIRECS,80.0,22
135900,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,8
136000,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,14
136000,Mark 14,SUBMISSION,VEV_5200,XIRECS,79.0,6
136100,Mark 14,SUBMISSION,VEV_5200,XIRECS,80.0,6
136200,Mark 01,SUBMISSION,VEV_5200,XIRECS,79.0,12
137000,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,10030.0,4
137300,Mark 38,SUBMISSION,HYDROGEL_PACK,XIRECS,10042.0,6
137700,SUBMISSION,Mark 38,HYDROGEL_PACK,XIRECS,10028.0,3
140300,Mark 01,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5257.0,32
140300,Mark 14,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5257.0,17
141000,Mark 14,SUBMISSION,VELVETFRUIT_EXTRACT,XIRECS,5258.0,23
