day,timestamp,product,bid_price_1,bid_volume_1,bid_price_2,bid_volume_2,bid_price_3,bid_volume_3,ask_price_1,ask_volume_1,ask_price_2,ask_volume_2,ask_price_3,ask_volume_3,mid_price,profit_and_loss
3,400,VELVETFRUIT_EXTRACT,5293,15,5292.0,47.0,,,5298,15,5299.0,47.0,,,5295.5,0.0
3,400,VEV_5200,117,24,,,,,121,24,,,,,119.0,-181.22265625
3,400,VEV_5100,199,11,198.0,13.0,,,204,24,,,,,201.5,-176.48828125
3,400,VEV_5000,293,11,292.0,13.0,,,300,11,301.0,13.0,,,296.5,0.0
3,400,VEV_5500,6,28,,,,,8,28,,,,,7.0,0.0
3,400,VEV_5400,19,28,,,,,21,28,,,,,20.0,0.0
3,400,VEV_5300,57,28,,,,,59,9,60.0,19.0,,,58.0,-128.22119140625
3,500,VELVETFRUIT_EXTRACT,5292,52,,,,,5297,16,5298.0,36.0,,,5294.5,0.0
3,500,VEV_5200,117,26,,,,,120,8,121.0,18.0,,,118.5,-266.51953125
3,500,VEV_5100,198,26,,,,,203,8,204.0,18.0,,,200.5,-213.611328125
3,500,VEV_5000,293,8,292.0,18.0,,,300,26,,,,,296.5,0.0
3,500,VEV_5500,6,26,,,,,8,26,,,,,7.0,0.0
3,500,VEV_5400,19,26,,,,,21,26,,,,,20.0,-25.66339111328125
3,500,VEV_5300,57,26,,,,,59,26,,,,,58.0,-157.92822265625
3,600,VEV_5200,117,20,,,,,121,20,,,,,119.0,-236.0322265625
3,600,VEV_5100,199,7,198.0,13.0,,,204,20,,,,,201.5,-195.134765625
3,600,VEV_5000,293,7,292.0,13.0,,,300,7,301.0,13.0,,,296.5,0.0
3,600,VEV_5500,6,29,,,,,8,29,,,,,7.0,0.0
3,600,VEV_5400,19,29,,,,,21,29,,,,,20.0,-41.251708984375
3,600,VEV_5300,57,29,,,,,59,29,,,,,58.0,-162.4404296875
3,600,VELVETFRUIT_EXTRACT,5293,20,5292.0,34.0,,,5298,54,,,,,5295.5,0.0
3,700,VEV_5500,6,23,,,,,8,23,,,,,7.0,0.0
3,700,VEV_5400,20,23,,,,,21,23,,,,,20.5,-49.265625
3,700,VEV_5300,57,23,,,,,60,23,,,,,58.5,-145.9853515625
3,700,VELVETFRUIT_EXTRACT,5293,53,,,,,5299,53,,,,,5296.0,0.0
3,700,VEV_5200,118,20,,,,,121,8,122.0,12.0,,,119.5,-215.38671875
3,700,VEV_5100,199,20,,,,,204,8,205.0,12.0,,,201.5,-162.7578125
3,700,VEV_5000,294,8,293.0,12.0,,,301,20,,,,,297.5,0.0
3,800,VELVETFRUIT_EXTRACT,5295,23,5294.0,37.0,,,5300,60,,,,,5297.5,0.0
3,800,VEV_5200,119,28,,,,,122,6,123.0,22.0,,,120.5,-99.8994140625
3,800,VEV_5100,201,6,200.0,22.0,,,206,28,,,,,203.5,-94.189453125
3,800,VEV_5000,295,6,294.0,22.0,,,302,6,303.0,22.0,,,298.5,0.0
3,800,VEV_5500,7,15,,,,,8,15,,,,,7.5,0.0
3,800,VEV_5400,20,15,,,,,21,5,22.0,10.0,,,20.5,-21.6678466796875
3,800,VEV_5300,58,15,,,,,60,15,,,,,59.0,-75.5341796875
3,900,VELVETFRUIT_EXTRACT,5296,10,5294.0,46.0,,,5299,16,5300.0,30.0,,,5297.5,0.0
3,900,VEV_5200,118,22,,,,,122,22,,,,,120.0,-164.58984375
3,900,VEV_5100,200,22,,,,,205,9,206.0,13.0,,,202.5,-122.60546875
3,900,VEV_5000,294,22,,,,,301,9,302.0,13.0,,,297.5,0.0
3,900,VEV_5500,7,5,6.0,17.0,,,8,22,,,,,7.5,0.0
3,900,VEV_5400,20,22,,,,,21,22,,,,,20.5,-31.1619873046875
3,900,VEV_5300,58,5,57.0,17.0,,,60,22,,,,,59.0,-136.453125
3,1000,VEV_5200,119,9,118.0,23.0,,,122,32,,,,,120.5,-181.626953125
3,1000,VEV_5100,200,32,,,,,205,9,206.0,23.0,,,202.5,-110.4267578125
3,1000,VEV_5000,295,9,294.0,23.0,,,302,32,,,,,298.5,0.0
3,1000,VEV_5500,7,22,,,,,8,22,,,,,7.5,0.0
3,1000,VEV_5400,20,22,,,,,21,22,,,,,20.5,-27.052734375
3,1000,VEV_5300,58,22,,,,,60,22,,,,,59.0,-135.1455078125
3,1000,VELVETFRUIT_EXTRACT,5294,58,,,,,5300,58,,,,,5297.0,0.0
3,1100,VEV_5500,7,24,,,,,8,24,,,,,7.5,0.0
3,1100,VEV_5400,20,24,,,,,22,24,,,,,21.0,-7.3350830078125
3,1100,VEV_5300,58,24,,,,,61,24,,,,,59.5,-62.0595703125
3,1100,VELVETFRUIT_EXTRACT,5295,50,,,,,5300,18,5301.0,32.0,,,5297.5,0.0
3,1100,VEV_5200,119,25,,,,,123,25,,,,,121.0,-99.919921875
3,1100,VEV_5100,201,25,,,,,206,10,207.0,15.0,,,203.5,-60.0439453125
3,1100,VEV_5000,296,10,295.0,15.0,,,303,25,,,,,299.5,0.0
3,1200,VELVETFRUIT_EXTRACT,5296,15,5295.0,41.0,,,5301,56,,,,,5298.5,0.0
3,1200,VEV_5200,120,10,119.0,23.0,,,123,33,,,,,121.5,-72.099609375
3,1200,VEV_5100,201,33,,,,,207,33,,,,,204.0,-42.1904296875
3,1200,VEV_5000,296,10,295.0,23.0,,,303,10,304.0,23.0,,,299.5,0.0
3,1200,VEV_5500,7,26,,,,,8,26,,,,,7.5,0.0
3,1200,VEV_5400,20,26,,,,,22,26,,,,,21.0,-23.5029296875
3,1200,VEV_5300,58,26,,,,,61,26,,,,,59.5,-67.537109375
3,1300,VELVETFRUIT_EXTRACT,5296,25,5295.0,32.0,,,5301,25,5302.0,32.0,,,5298.5,0.0
3,1300,VEV_5200,120,23,,,,,123,8,124.0,15.0,,,121.5,-14.94140625
3,1300,VEV_5100,202,8,201.0,15.0,,,207,23,,,,,204.5,-23.9931640625
3,1300,VEV_5000,296,8,295.0,15.0,,,303,8,304.0,15.0,,,299.5,0.0
3,1300,VEV_5500,7,23,,,,,8,23,,,,,7.5,0.0
3,1300,VEV_5400,20,23,,,,,22,23,,,,,21.0,-39.51171875
3,1300,VEV_5300,58,23,,,,,61,23,,,,,59.5,-45.2314453125
3,1400,VEV_5200,119,31,,,,,123,31,,,,,121.0,-103.87890625
3,1400,VEV_5100,201,31,,,,,206,10,207.0,21.0,,,203.5,-54.4345703125
3,1400,VEV_5000,296,10,295.0,21.0,,,303,31,,,,,299.5,0.0
3,1400,VEV_5500,7,22,,,,,8,22,,,,,7.5,0.0
3,1400,VEV_5400,20,22,,,,,22,22,,,,,21.0,-85.0986328125
3,1400,VEV_5300,58,22,,,,,61,22,,,,,59.5,-119.9208984375
3,1400,VELVETFRUIT_EXTRACT,5295,49,,,,,5301,49,,,,,5298.0,0.0
3,1500,VEV_5300,58,23,,,,,61,23,,,,,59.5,-141.3271484375
3,1500,VEV_5400,20,23,,,,,22,23,,,,,21.0,-113.398193359375
3,1500,VEV_5500,7,23,,,,,8,23,,,,,7.5,0.0
3,1500,VEV_5000,295,25,,,,,302,12,303.0,13.0,,,298.5,0.0
3,1500,VELVETFRUIT_EXTRACT,5295,67,,,,,5300,25,5301.0,42.0,,,5297.5,0.0
3,1500,VEV_5100,201,25,,,,,206,12,207.0,13.0,,,203.5,-63.7861328125
3,1500,VEV_5200,119,25,,,,,123,25,,,,,121.0,-134.947265625
3,1600,VELVETFRUIT_EXTRACT,5295,18,5294.0,45.0,,,5300,18,5301.0,45.0,,,5297.5,0.0
3,1600,VEV_5300,58,22,,,,,60,6,61.0,16.0,,,59.0,-181.3896484375
3,1600,VEV_5400,20,22,,,,,22,22,,,,,21.0,-138.96142578125
3,1600,VEV_5500,7,22,,,,,8,22,,,,,7.5,0.0
3,1600,VEV_5000,295,12,294.0,15.0,,,302,12,303.0,15.0,,,298.5,0.0
3,1600,VEV_5100,201,12,200.0,15.0,,,206,27,,,,,203.5,-79.4462890625
3,1600,VEV_5200,119,27,,,,,122,12,123.0,15.0,,,120.5,-187.5234375
3,1700,VEV_5000,296,10,295.0,12.0,,,303,10,304.0,12.0,,,299.5,0.0
3,1700,VELVETFRUIT_EXTRACT,5296,20,5295.0,43.0,,,5301,63,,,,,5298.5,0.0
3,1700,VEV_5100,202,10,201.0,12.0,,,207,22,,,,,204.5,-35.5576171875
3,1700,VEV_5200,120,10,119.0,12.0,,,123,22,,,,,121.5,-62.857421875
3,1700,VEV_5300,58,27,,,,,61,27,,,,,59.5,-73.2021484375
3,1700,VEV_5400,20,27,,,,,22,27,,,,,21.0,-97.7841796875
3,1700,VEV_5500,7,27,,,,,8,27,,,,,7.5,0.0
3,1800,VEV_5300,59,22,,,,,61,22,,,,,60.0,30.072265625
3,1800,VEV_5400,21,8,20.0,14.0,,,22,22,,,,,21.5,-59.13330078125
3,1800,VEV_5500,7,22,,,,,8,22,,,,,7.5,0.0
3,1800,VEV_5000,297,8,296.0,18.0,,,304,26,,,,,300.5,0.0
3,1800,VEV_5100,202,26,,,,,207,8,208.0,18.0,,,204.5,3.2607421875
3,1800,VEV_5200,120,26,,,,,124,26,,,,,122.0,49.2734375
3,1800,VELVETFRUIT_EXTRACT,5296,53,,,,,5302,53,,,,,5299.0,0.0
3,1900,VEV_5300,59,21,,,,,61,21,,,,,60.0,12.1474609375
3,1900,VEV_5400,20,21,,,,,22,21,,,,,21.0,-63.91748046875
3,1900,VEV_5500,7,21,,,,,8,21,,,,,7.5,0.0
3,1900,VEV_5000,297,7,296.0,19.0,,,304,26,,,,,300.5,0.0
3,1900,VELVETFRUIT_EXTRACT,5296,68,,,,,5298,9,5302.0,68.0,,,5297.0,0.0
3,1900,VEV_5100,202,26,,,,,207,7,208.0,19.0,,,204.5,-3.900390625
3,1900,VEV_5200,120,26,,,,,123,7,124.0,19.0,,,121.5,30.189453125
3,2000,VELVETFRUIT_EXTRACT,5294,64,,,,,5299,24,5300.0,40.0,,,5296.5,0.0
3,2000,VEV_5300,58,8,57.0,18.0,,,60,26,,,,,59.0,-252.4423828125
3,2000,VEV_5400,20,26,,,,,21,8,22.0,18.0,,,20.5,-161.07421875
3,2000,VEV_5500,6,26,,,,,8,26,,,,,7.0,0.0
3,2000,VEV_5000,295,10,294.0,17.0,,,302,27,,,,,298.5,0.0
3,2000,VEV_5100,200,27,,,,,205,10,206.0,17.0,,,202.5,-113.3076171875
3,2000,VEV_5200,119,10,118.0,17.0,,,122,27,,,,,120.5,-286.05078125
3,2100,VEV_5000,295,12,294.0,14.0,,,302,26,,,,,298.5,0.0
3,2100,VEV_5100,200,26,,,,,205,12,206.0,14.0,,,202.5,-102.765625
3,2100,VELVETFRUIT_EXTRACT,5294,68,,,,,5300,68,,,,,5297.0,0.0
3,2100,VEV_5200,119,12,118.0,14.0,,,122,26,,,,,120.5,-260.00390625
3,2100,VEV_5300,58,28,,,,,60,28,,,,,59.0,-232.7412109375
3,2100,VEV_5400,20,28,,,,,22,28,,,,,21.0,-154.86279296875
3,2100,VEV_5500,7,9,6.0,19.0,,,8,28,,,,,7.5,0.0
3,2200,VEV_5300,58,22,,,,,61,22,,,,,59.5,-49.3173828125
3,2200,VEV_5400,20,22,,,,,22,22,,,,,21.0,-86.91650390625
3,2200,VEV_5500,7,22,,,,,8,22,,,,,7.5,0.0
3,2200,VEV_5000,296,7,295.0,16.0,,,303,7,304.0,16.0,,,299.5,0.0
3,2200,VEV_5100,202,7,201.0,16.0,,,207,23,,,,,204.5,-24.9208984375
3,2200,VEV_5200,120,7,119.0,16.0,,,123,23,,,,,121.5,-29.42578125
3,2200,VELVETFRUIT_EXTRACT,5296,21,5295.0,48.0,,,5301,21,5302.0,48.0,,,5298.5,0.0
3,2300,VEV_5300,57,23,,,,,60,23,,,,,58.5,-317.66796875
3,2300,VEV_5400,20,23,,,,,21,23,,,,,20.5,-189.07177734375
3,2300,VEV_5500,6,23,,,,,8,23,,,,,7.0,0.0
3,2300,VEV_5000,294,9,293.0,22.0,,,301,9,302.0,22.0,,,297.5,0.0
3,2300,VEV_5100,200,9,199.0,22.0,,,205,31,,,,,202.5,-135.8671875
3,2300,VELVETFRUIT_EXTRACT,5294,24,5293.0,46.0,,,5299,24,5300.0,46.0,,,5296.5,0.0
3,2300,VEV_5200,118,31,,,,,122,31,,,,,120.0,-350.86328125
3,2400,VELVETFRUIT_EXTRACT,5294,54,,,,,5300,54,,,,,5297.0,0.0
3,2400,VEV_5300,58,25,,,,,60,25,,,,,59.0,-235.0830078125
3,2400,VEV_5400,20,25,,,,,22,25,,,,,21.0,-156.278564453125
3,2400,VEV_5500,6,25,,,,,8,25,,,,,7.0,0.0
3,2400,VEV_5000,295,8,294.0,18.0,,,302,26,,,,,298.5,0.0
3,2400,VEV_5100,200,26,,,,,206,26,,,,,203.0,-100.0556640625
3,2400,VEV_5200,119,8,118.0,18.0,,,122,26,,,,,120.5,-252.595703125
3,2500,VEV_5000,293,12,292.0,19.0,,,300,12,301.0,19.0,,,296.5,0.0
3,2500,VEV_5100,199,12,198.0,19.0,,,204,31,,,,,201.5,-205.2255859375
3,2500,VELVETFRUIT_EXTRACT,5292,68,,,,,5298,68,,,,,5295.0,0.0
3,2500,VEV_5200,117,31,,,,,121,31,,,,,119.0,-554.9609375
3,2500,VEV_5300,57,19,,,,,59,19,,,,,58.0,-486.7158203125
3,2500,VEV_5400,19,19,,,,,21,19,,,,,20.0,-255.33935546875
3,2500,VEV_5500,6,19,,,,,7,19,,,,,6.5,0.0
3,2600,VEV_5400,19,16,,,,,21,16,,,,,20.0,-260.033203125
3,2600,VEV_5300,57,16,,,,,59,16,,,,,58.0,-495.515625
3,2600,VEV_5500,6,16,,,,,7,16,,,,,6.5,0.0
3,2600,VEV_5000,293,6,292.0,19.0,,,300,25,,,,,296.5,0.0
3,2600,VEV_5200,117,25,,,,,121,25,,,,,119.0,-557.486328125
3,2600,VEV_5100,199,6,198.0,19.0,,,204,25,,,,,201.5,-206.4443359375
3,2600,VELVETFRUIT_EXTRACT,5292,52,,,,,5295,5,5298.0,52.0,,,5293.5,0.0
3,2700,VEV_5400,19,27,,,,,21,27,,,,,20.0,-282.9794921875
3,2700,VEV_5300,56,27,,,,,59,27,,,,,57.5,-570.9677734375
3,2700,VEV_5500,6,27,,,,,7,27,,,,,6.5,0.0
3,2700,VEV_5000,292,9,291.0,22.0,,,299,9,300.0,22.0,,,295.5,0.0
3,2700,VEV_5200,117,9,116.0,22.0,,,120,31,,,,,118.5,-651.916015625
3,2700,VELVETFRUIT_EXTRACT,5292,25,5291.0,43.0,,,5297,25,5298.0,43.0,,,5294.5,0.0
3,2700,VEV_5100,198,31,,,,,203,9,204.0,22.0,,,200.5,-239.12109375
3,2800,VELVETFRUIT_EXTRACT,5291,20,5290.0,46.0,,,5296,20,5297.0,46.0,,,5293.5,0.0
3,2800,VEV_5400,19,25,,,,,21,25,,,,,20.0,-322.99462890625
3,2800,VEV_5300,56,25,,,,,58,5,59.0,20.0,,,57.0,-670.5
3,2800,VEV_5500,6,25,,,,,7,25,,,,,6.5,0.0
3,2800,VEV_5000,291,23,,,,,298,6,299.0,17.0,,,294.5,0.0
3,2800,VEV_5200,116,23,,,,,120,23,,,,,118.0,-776.69921875
3,2800,VEV_5100,197,23,,,,,202,6,203.0,17.0,,,199.5,-282.296875
3,2900,VEV_5000,291,10,290.0,17.0,,,298,10,299.0,17.0,,,294.5,0.0
3,2900,VEV_5200,116,27,,,,,119,10,120.0,17.0,,,117.5,-817.171875
3,2900,VELVETFRUIT_EXTRACT,5291,17,5290.0,41.0,,,5296,17,5297.0,41.0,,,5293.5,0.0
3,2900,VEV_5100,197,27,,,,,202,10,203.0,17.0,,,199.5,-295.068359375
3,2900,VEV_5400,19,22,,,,,21,22,,,,,20.0,-334.8740234375
3,2900,VEV_5300,56,22,,,,,58,22,,,,,57.0,-696.916015625
3,2900,VEV_5500,6,22,,,,,7,22,,,,,6.5,0.0
3,3000,VEV_5400,19,18,,,,,20,18,,,,,19.5,-362.96435546875
3,3000,VEV_5300,56,7,55.0,11.0,,,58,18,,,,,57.0,-770.140625
3,3000,VEV_5500,6,18,,,,,7,18,,,,,6.5,0.0
3,3000,VEV_5000,291,6,290.0,18.0,,,297,6,298.0,18.0,,,294.0,0.0
3,3000,VEV_5200,116,6,115.0,18.0,,,119,24,,,,,117.5,-906.66015625
3,3000,VEV_5100,197,6,196.0,18.0,,,202,24,,,,,199.5,-327.7880859375
3,3000,VELVETFRUIT_EXTRACT,5290,57,,,,,5295,21,5296.0,36.0,,,5292.5,0.0
3,3100,VEV_5400,19,24,,,,,21,24,,,,,20.0,-330.82861328125
3,3100,VEV_5300,56,24,,,,,58,5,59.0,19.0,,,57.0,-687.09375
3,3100,VEV_5500,6,24,,,,,7,24,,,,,6.5,0.0
3,3100,VEV_5000,291,26,,,,,298,6,299.0,20.0,,,294.5,0.0
3,3100,VEV_5200,116,26,,,,,119,6,120.0,20.0,,,117.5,-802.884765625
3,3100,VELVETFRUIT_EXTRACT,5291,20,5290.0,43.0,,,5296,20,5297.0,43.0,,,5293.5,0.0
3,3100,VEV_5100,197,26,,,,,202,6,203.0,20.0,,,199.5,-291.69140625
3,3200,VELVETFRUIT_EXTRACT,5291,56,,,,,5296,19,5297.0,37.0,,,5293.5,0.0
3,3200,VEV_5400,19,25,,,,,21,25,,,,,20.0,-316.82080078125
3,3200,VEV_5300,56,25,,,,,58,7,59.0,18.0,,,57.0,-647.6796875
3,3200,VEV_5500,6,25,,,,,7,25,,,,,6.5,0.0
3,3200,VEV_5000,292,6,291.0,15.0,,,298,6,299.0,15.0,,,295.0,0.0
3,3200,VEV_5200,116,21,,,,,120,21,,,,,118.0,-758.634765625
3,3200,VEV_5100,197,21,,,,,202,6,203.0,15.0,,,199.5,-276.58203125
3,3300,VEV_5000,292,9,291.0,17.0,,,299,9,300.0,17.0,,,295.5,0.0
3,3300,VEV_5200,117,9,116.0,17.0,,,120,26,,,,,118.5,-680.583984375
3,3300,VEV_5100,198,9,197.0,17.0,,,203,26,,,,,200.5,-251.576171875
3,3300,VELVETFRUIT_EXTRACT,5292,18,5291.0,31.0,,,5297,49,,,,,5294.5,0.0
3,3300,VEV_5400,19,17,,,,,21,17,,,,,20.0,-295.0537109375
3,3300,VEV_5300,56,17,,,,,59,17,,,,,57.5,-589.2626953125
3,3300,VEV_5500,6,17,,,,,7,17,,,,,6.5,0.0
3,3400,VEV_5400,19,25,,,,,20,25,,,,,19.5,-383.7421875
3,3400,VEV_5300,55,25,,,,,58,25,,,,,56.5,-838.2138671875
3,3400,VEV_5500,6,25,,,,,7,25,,,,,6.5,0.0
3,3400,VEV_5000,290,11,289.0,12.0,,,297,11,298.0,12.0,,,293.5,0.0
3,3400,VEV_5200,115,23,,,,,119,23,,,,,117.0,-985.978515625
3,3400,VEV_5100,196,23,,,,,201,11,202.0,12.0,,,198.5,-356.212890625
3,3400,VELVETFRUIT_EXTRACT,5290,21,5289.0,42.0,,,5295,63,,,,,5292.5,0.0
3,3500,VEV_5400,19,16,,,,,20,16,,,,,19.5,-420.51220703125
3,3500,VEV_5300,55,16,,,,,57,16,,,,,56.0,-942.0927734375
3,3500,VEV_5500,6,16,,,,,7,16,,,,,6.5,0.0
3,3500,VEV_5000,289,22,,,,,296,9,297.0,13.0,,,292.5,0.0
3,3500,VEV_5200,115,9,114.0,13.0,,,118,22,,,,,116.5,-1108.2109375
3,3500,VEV_5100,195,22,,,,,200,9,201.0,13.0,,,197.5,-398.8974609375
3,3500,VELVETFRUIT_EXTRACT,5289,19,5288.0,36.0,,,5294,19,5295.0,36.0,,,5291.5,0.0
3,3600,VELVETFRUIT_EXTRACT,5289,64,,,,,5295,64,,,,,5292.0,0.0
3,3600,VEV_5400,19,18,,,,,20,18,,,,,19.5,-395.0390625
3,3600,VEV_5300,55,18,,,,,58,18,,,,,56.5,-870.1689453125
3,3600,VEV_5500,6,18,,,,,7,18,,,,,6.5,0.0
3,3600,VEV_5000,290,12,289.0,24.0,,,297,36,,,,,293.5,0.0
3,3600,VEV_5200,115,36,,,,,118,12,119.0,24.0,,,116.5,-1019.8203125
3,3600,VEV_5100,196,12,195.0,24.0,,,201,36,,,,,198.5,-367.7119140625
3,3700,VEV_5000,290,6,289.0,12.0,,,297,6,298.0,12.0,,,293.5,0.0
3,3700,VEV_5200,115,18,,,,,119,18,,,,,117.0,-973.771484375
3,3700,VEV_5100,196,18,,,,,201,6,202.0,12.0,,,198.5,-351.6748046875
3,3700,VELVETFRUIT_EXTRACT,5290,24,5289.0,36.0,,,5295,60,,,,,5292.5,0.0
3,3700,VEV_5500,6,18,,,,,7,18,,,,,6.5,0.0
3,3700,VEV_5300,55,18,,,,,58,18,,,,,56.5,-844.0126953125
3,3700,VEV_5400,19,18,,,,,20,18,,,,,19.5,-383.903564453125
3,3800,VEV_5500,6,20,,,,,7,20,,,,,6.5,0.0
3,3800,VEV_5300,56,20,,,,,59,20,,,,,57.5,-615.2001953125
3,3800,VEV_5400,19,20,,,,,21,20,,,,,20.0,-305.52001953125
3,3800,VEV_5100,198,7,197.0,18.0,,,203,25,,,,,200.5,-256.6943359375
3,3800,VEV_5200,117,7,116.0,18.0,,,120,25,,,,,118.5,-700.40625
3,3800,VEV_5000,292,7,291.0,18.0,,,299,7,300.0,18.0,,,295.5,0.0
3,3800,VELVETFRUIT_EXTRACT,5291,49,,,,,5297,49,,,,,5294.0,0.0
3,3900,VEV_5500,6,21,,,,,7,21,,,,,6.5,0.0
3,3900,VEV_5300,57,10,56.0,11.0,,,59,21,,,,,58.0,-537.8515625
3,3900,VEV_5400,19,21,,,,,21,21,,,,,20.0,-278.157958984375
3,3900,VEV_5100,198,19,,,,,203,6,204.0,13.0,,,200.5,-224.88671875
3,3900,VEV_5200,117,19,,,,,120,6,121.0,13.0,,,118.5,-607.734375
3,3900,VEV_5000,292,19,,,,,299,6,300.0,13.0,,,295.5,0.0
3,3900,VELVETFRUIT_EXTRACT,5292,55,,,,,5297,15,5298.0,40.0,,,5294.5,0.0
3,4000,VELVETFRUIT_EXTRACT,5292,23,5291.0,50.0,,,5297,23,5298.0,50.0,,,5294.5,0.0
3,4000,VEV_5500,6,15,,,,,7,15,,,,,6.5,0.0
3,4000,VEV_5300,56,15,,,,,59,15,,,,,57.5,-562.6728515625
3,4000,VEV_5400,19,15,,,,,21,15,,,,,20.0,-286.8623046875
3,4000,VEV_5100,198,28,,,,,203,7,204.0,21.0,,,200.5,-233.0029296875
3,4000,VEV_5200,117,28,,,,,120,7,121.0,21.0,,,118.5,-632.462890625
3,4000,VEV_5000,292,28,,,,,299,7,300.0,21.0,,,295.5,0.0
3,4100,VEV_5100,201,5,199.0,7.0,198.0,24.0,204,31,,,,,202.5,-211.1318359375
3,4100,VEV_5200,118,5,117.0,31.0,,,121,31,,,,,119.5,-566.6796875
3,4100,VEV_5000,296,5,293.0,7.0,292.0,24.0,300,31,,,,,298.0,0.0
3,4100,VELVETFRUIT_EXTRACT,5292,55,,,,,5298,55,,,,,5295.0,0.0
3,4100,VEV_5500,6,25,,,,,7,20,,,,,6.5,0.0
3,4100,VEV_5300,57,15,56.0,10.0,,,59,20,,,,,58.0,-508.9501953125
3,4100,VEV_5400,20,5,19.0,20.0,,,21,20,,,,,20.5,-267.92431640625
3,4200,VEV_5500,6,17,,,,,7,17,,,,,6.5,0.0
3,4200,VEV_5300,57,6,56.0,11.0,,,59,17,,,,,58.0,-528.810546875
3,4200,VEV_5400,19,17,,,,,21,17,,,,,20.0,-272.869873046875
3,4200,VEV_5100,199,7,198.0,14.0,,,204,21,,,,,201.5,-215.1396484375
3,4200,VEV_5200,117,21,,,,,121,21,,,,,119.0,-576.20703125
3,4200,VEV_5000,293,7,292.0,14.0,,,300,21,,,,,296.5,0.0
3,4200,VELVETFRUIT_EXTRACT,5292,51,,,,,5298,51,,,,,5295.0,0.0
3,4300,VEV_5500,6,19,,,,,8,19,,,,,7.0,0.0
3,4300,VEV_5300,57,19,,,,,60,19,,,,,58.5,-359.4423828125
3,4300,VEV_5400,20,19,,,,,21,19,,,,,20.5,-209.9755859375
3,4300,VEV_5100,200,9,199.0,17.0,,,205,26,,,,,202.5,-142.8798828125
3,4300,VEV_5200,118,26,,,,,122,26,,,,,120.0,-371.236328125
3,4300,VEV_5000,294,9,293.0,17.0,,,301,9,302.0,17.0,,,297.5,0.0
3,4300,VELVETFRUIT_EXTRACT,5294,22,5293.0,48.0,,,5299,70,,,,,5296.5,0.0
3,4400,VELVETFRUIT_EXTRACT,5292,19,5291.0,42.0,,,5297,61,,,,,5294.5,0.0
3,4400,VEV_5500,6,23,,,,,7,23,,,,,6.5,0.0
3,4400,VEV_5300,56,23,,,,,59,23,,,,,57.5,-610.3779296875
3,4400,VEV_5400,19,23,,,,,21,23,,,,,20.0,-305.226806640625
3,4400,VEV_5100,198,11,197.0,16.0,,,203,27,,,,,200.5,-251.55078125
3,4400,VEV_5200,117,11,116.0,16.0,,,120,27,,,,,118.5,-687.974609375
