day;timestamp;product;bid_price_1;bid_volume_1;bid_price_2;bid_volume_2;bid_price_3;bid_volume_3;ask_price_1;ask_volume_1;ask_price_2;ask_volume_2;ask_price_3;ask_volume_3;mid_price;profit_and_loss
3;400;VEV_5200;117;24;;;;;121;24;;;;;119.0;-181.22265625
3;400;VEV_5100;199;11;198;13;;;204;24;;;;;201.5;-176.48828125
3;400;VEV_5000;293;11;292;13;;;300;11;301;13;;;296.5;0.0
3;400;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;400;HYDROGEL_PACK;9995;11;9993;30;;;10011;11;10014;30;;;10003.0;0.0
3;400;VEV_4500;787;11;785;13;;;804;11;806;13;;;795.5;0.0
3;400;VEV_5500;6;28;;;;;8;28;;;;;7.0;0.0
3;400;VEV_5400;19;28;;;;;21;28;;;;;20.0;0.0
3;400;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;400;VEV_5300;57;28;;;;;59;9;60;19;;;58.0;-128.22119140625
3;500;VELVETFRUIT_EXTRACT;5292;52;;;;;5297;16;5298;36;;;5294.5;0.0
3;500;HYDROGEL_PACK;9998;10;9995;22;;;10014;10;10016;22;;;10006.0;0.0
3;500;VEV_4000;1284;15;1281;27;;;1306;15;1308;27;;;1295.0;0.0
3;500;VEV_5200;117;26;;;;;120;8;121;18;;;118.5;-266.51953125
3;500;VEV_5100;198;26;;;;;203;8;204;18;;;200.5;-213.611328125
3;500;VEV_5000;293;8;292;18;;;300;26;;;;;296.5;0.0
3;500;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;500;VEV_4500;786;8;784;18;;;803;8;805;18;;;794.5;0.0
3;500;VEV_5500;6;26;;;;;8;26;;;;;7.0;0.0
3;500;VEV_5400;19;26;;;;;21;26;;;;;20.0;-25.66339111328125
3;500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;500;VEV_5300;57;26;;;;;59;26;;;;;58.0;-157.92822265625
3;600;VEV_4000;1284;13;1282;21;;;1306;13;1309;21;;;1295.0;0.0
3;600;VEV_5200;117;20;;;;;121;20;;;;;119.0;-236.0322265625
3;600;VEV_5100;199;7;198;13;;;204;20;;;;;201.5;-195.134765625
3;600;VEV_5000;293;7;292;13;;;300;7;301;13;;;296.5;0.0
3;600;VEV_6000;0;29;;;;;1;29;;;;;0.5;0.0
3;600;HYDROGEL_PACK;9999;12;9996;29;;;10015;12;10017;29;;;10007.0;0.0
3;600;VEV_4500;787;7;785;13;;;804;7;806;13;;;795.5;0.0
3;600;VEV_5500;6;29;;;;;8;29;;;;;7.0;0.0
3;600;VEV_5400;19;29;;;;;21;29;;;;;20.0;-41.251708984375
3;600;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;600;VEV_5300;57;29;;;;;59;29;;;;;58.0;-162.4404296875
3;600;VELVETFRUIT_EXTRACT;5293;20;5292;34;;;5298;54;;;;;5295.5;0.0
3;700;VEV_4500;787;8;785;12;;;804;8;806;12;;;795.5;0.0
3;700;VEV_5500;6;23;;;;;8;23;;;;;7.0;0.0
3;700;VEV_5400;20;23;;;;;21;23;;;;;20.5;-49.265625
3;700;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;700;VEV_5300;57;23;;;;;60;23;;;;;58.5;-145.9853515625
3;700;VELVETFRUIT_EXTRACT;5293;53;;;;;5299;53;;;;;5296.0;0.0
3;700;HYDROGEL_PACK;9997;13;9994;29;;;10013;13;10015;29;;;10005.0;0.0
3;700;VEV_4000;1285;14;1282;29;;;1307;14;1309;29;;;1296.0;0.0
3;700;VEV_5200;118;20;;;;;121;8;122;12;;;119.5;-215.38671875
3;700;VEV_5100;199;20;;;;;204;8;205;12;;;201.5;-162.7578125
3;700;VEV_5000;294;8;293;12;;;301;20;;;;;297.5;0.0
3;700;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;800;VELVETFRUIT_EXTRACT;5295;23;5294;37;;;5300;60;;;;;5297.5;0.0
3;800;VEV_4000;1286;10;1284;20;;;1308;10;1311;20;;;1297.0;0.0
3;800;VEV_5200;119;28;;;;;122;6;123;22;;;120.5;-99.8994140625
3;800;VEV_5100;201;6;200;22;;;206;28;;;;;203.5;-94.189453125
3;800;VEV_5000;295;6;294;22;;;302;6;303;22;;;298.5;0.0
3;800;VEV_6000;0;15;;;;;1;15;;;;;0.5;0.0
3;800;VEV_4500;789;6;787;22;;;806;6;808;22;;;797.5;0.0
3;800;VEV_5500;7;15;;;;;8;15;;;;;7.5;0.0
3;800;VEV_5400;20;15;;;;;21;5;22;10;;;20.5;-21.6678466796875
3;800;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;800;HYDROGEL_PACK;9994;14;9991;27;;;10010;14;10012;27;;;10002.0;0.0
3;800;VEV_5300;58;15;;;;;60;15;;;;;59.0;-75.5341796875
3;900;VELVETFRUIT_EXTRACT;5296;10;5294;46;;;5299;16;5300;30;;;5297.5;0.0
3;900;HYDROGEL_PACK;9992;14;9989;24;;;10008;14;10010;24;;;10000.0;0.0
3;900;VEV_5200;118;22;;;;;122;22;;;;;120.0;-164.58984375
3;900;VEV_4000;1286;11;1283;19;;;1308;11;1310;19;;;1297.0;0.0
3;900;VEV_5100;200;22;;;;;205;9;206;13;;;202.5;-122.60546875
3;900;VEV_5000;294;22;;;;;301;9;302;13;;;297.5;0.0
3;900;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;900;VEV_4500;788;9;786;13;;;805;9;807;13;;;796.5;0.0
3;900;VEV_5500;7;5;6;17;;;8;22;;;;;7.5;0.0
3;900;VEV_5400;20;22;;;;;21;22;;;;;20.5;-31.1619873046875
3;900;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;900;VEV_5300;58;5;57;17;;;60;22;;;;;59.0;-136.453125
3;1000;VEV_5200;119;9;118;23;;;122;32;;;;;120.5;-181.626953125
3;1000;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;1000;VEV_4000;1286;13;1283;22;;;1308;13;1310;22;;;1297.0;0.0
3;1000;VEV_5100;200;32;;;;;205;9;206;23;;;202.5;-110.4267578125
3;1000;VEV_5000;295;9;294;23;;;302;32;;;;;298.5;0.0
3;1000;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;1000;VEV_4500;788;9;786;23;;;805;9;807;23;;;796.5;0.0
3;1000;VEV_5500;7;22;;;;;8;22;;;;;7.5;0.0
3;1000;VEV_5400;20;22;;;;;21;22;;;;;20.5;-27.052734375
3;1000;HYDROGEL_PACK;9995;15;9993;22;;;10011;15;10014;22;;;10003.0;0.0
3;1000;VEV_5300;58;22;;;;;60;22;;;;;59.0;-135.1455078125
3;1000;VELVETFRUIT_EXTRACT;5294;58;;;;;5300;58;;;;;5297.0;0.0
3;1100;VEV_4500;789;10;787;15;;;806;10;808;15;;;797.5;0.0
3;1100;VEV_5500;7;24;;;;;8;24;;;;;7.5;0.0
3;1100;VEV_5400;20;24;;;;;22;24;;;;;21.0;-7.3350830078125
3;1100;VEV_5300;58;24;;;;;61;24;;;;;59.5;-62.0595703125
3;1100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;1100;VEV_6000;0;24;;;;;1;24;;;;;0.5;0.0
3;1100;VELVETFRUIT_EXTRACT;5295;50;;;;;5300;18;5301;32;;;5297.5;0.0
3;1100;HYDROGEL_PACK;9997;14;9994;26;;;10013;14;10016;26;;;10005.0;0.0
3;1100;VEV_5200;119;25;;;;;123;25;;;;;121.0;-99.919921875
3;1100;VEV_4000;1287;11;1284;18;;;1309;11;1311;18;;;1298.0;0.0
3;1100;VEV_5100;201;25;;;;;206;10;207;15;;;203.5;-60.0439453125
3;1100;VEV_5000;296;10;295;15;;;303;25;;;;;299.5;0.0
3;1200;VELVETFRUIT_EXTRACT;5296;15;5295;41;;;5301;56;;;;;5298.5;0.0
3;1200;VEV_5200;120;10;119;23;;;123;33;;;;;121.5;-72.099609375
3;1200;VEV_6500;0;21;;;;;1;21;;;;;0.5;0.0
3;1200;VEV_4000;1287;11;1285;28;;;1309;11;1312;28;;;1298.0;0.0
3;1200;VEV_5100;201;33;;;;;207;33;;;;;204.0;-42.1904296875
3;1200;VEV_5000;296;10;295;23;;;303;10;304;23;;;299.5;0.0
3;1200;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;1200;VEV_4500;790;10;788;23;;;807;10;809;23;;;798.5;0.0
3;1200;VEV_5500;7;26;;;;;8;26;;;;;7.5;0.0
3;1200;VEV_5400;20;26;;;;;22;26;;;;;21.0;-23.5029296875
3;1200;HYDROGEL_PACK;9994;12;9992;22;;;10010;12;10013;22;;;10002.0;0.0
3;1200;VEV_5300;58;26;;;;;61;26;;;;;59.5;-67.537109375
3;1300;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;1300;VELVETFRUIT_EXTRACT;5296;25;5295;32;;;5301;25;5302;32;;;5298.5;0.0
3;1300;HYDROGEL_PACK;10004;9;9997;13;9994;30;10013;13;10015;30;;;10008.5;0.0
3;1300;VEV_5200;120;23;;;;;123;8;124;15;;;121.5;-14.94140625
3;1300;VEV_4000;1288;9;1285;17;;;1309;9;1312;17;;;1298.5;0.0
3;1300;VEV_5100;202;8;201;15;;;207;23;;;;;204.5;-23.9931640625
3;1300;VEV_5000;296;8;295;15;;;303;8;304;15;;;299.5;0.0
3;1300;VEV_4500;790;8;788;15;;;807;8;809;15;;;798.5;0.0
3;1300;VEV_5500;7;23;;;;;8;23;;;;;7.5;0.0
3;1300;VEV_5400;20;23;;;;;22;23;;;;;21.0;-39.51171875
3;1300;VEV_5300;58;23;;;;;61;23;;;;;59.5;-45.2314453125
3;1300;VEV_6500;0;17;;;;;1;17;;;;;0.5;0.0
3;1400;VEV_5200;119;31;;;;;123;31;;;;;121.0;-103.87890625
3;1400;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;1400;VEV_4000;1287;12;1284;29;;;1309;12;1311;29;;;1298.0;0.0
3;1400;VEV_5100;201;31;;;;;206;10;207;21;;;203.5;-54.4345703125
3;1400;VEV_5000;296;10;295;21;;;303;31;;;;;299.5;0.0
3;1400;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;1400;VEV_4500;789;10;787;21;;;806;10;808;21;;;797.5;0.0
3;1400;VEV_5500;7;22;;;;;8;22;;;;;7.5;0.0
3;1400;VEV_5400;20;22;;;;;22;22;;;;;21.0;-85.0986328125
3;1400;HYDROGEL_PACK;9999;10;9997;24;;;10015;10;10018;24;;;10007.0;0.0
3;1400;VEV_5300;58;22;;;;;61;22;;;;;59.5;-119.9208984375
3;1400;VELVETFRUIT_EXTRACT;5295;49;;;;;5301;49;;;;;5298.0;0.0
3;1500;VEV_4500;789;12;787;13;;;806;12;808;13;;;797.5;0.0
3;1500;VEV_5300;58;23;;;;;61;23;;;;;59.5;-141.3271484375
3;1500;VEV_5400;20;23;;;;;22;23;;;;;21.0;-113.398193359375
3;1500;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;1500;VEV_5500;7;23;;;;;8;23;;;;;7.5;0.0
3;1500;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;1500;VEV_5000;295;25;;;;;302;12;303;13;;;298.5;0.0
3;1500;VELVETFRUIT_EXTRACT;5295;67;;;;;5300;25;5301;42;;;5297.5;0.0
3;1500;VEV_5100;201;25;;;;;206;12;207;13;;;203.5;-63.7861328125
3;1500;HYDROGEL_PACK;10002;10;9999;20;;;10018;10;10020;20;;;10010.0;0.0
3;1500;VEV_5200;119;25;;;;;123;25;;;;;121.0;-134.947265625
3;1500;VEV_4000;1287;13;1284;22;;;1309;13;1311;22;;;1298.0;0.0
3;1600;VELVETFRUIT_EXTRACT;5295;18;5294;45;;;5300;18;5301;45;;;5297.5;0.0
3;1600;VEV_5300;58;22;;;;;60;6;61;16;;;59.0;-181.3896484375
3;1600;VEV_5400;20;22;;;;;22;22;;;;;21.0;-138.96142578125
3;1600;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;1600;VEV_4000;1287;12;1284;21;;;1308;12;1311;21;;;1297.5;0.0
3;1600;VEV_5500;7;22;;;;;8;22;;;;;7.5;0.0
3;1600;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;1600;VEV_4500;789;12;787;15;;;806;12;808;15;;;797.5;0.0
3;1600;VEV_5000;295;12;294;15;;;302;12;303;15;;;298.5;0.0
3;1600;VEV_5100;201;12;200;15;;;206;27;;;;;203.5;-79.4462890625
3;1600;HYDROGEL_PACK;10001;13;9999;28;;;10017;13;10020;28;;;10009.0;0.0
3;1600;VEV_5200;119;27;;;;;122;12;123;15;;;120.5;-187.5234375
3;1700;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;1700;VEV_5000;296;10;295;12;;;303;10;304;12;;;299.5;0.0
3;1700;VELVETFRUIT_EXTRACT;5296;20;5295;43;;;5301;63;;;;;5298.5;0.0
3;1700;VEV_5100;202;10;201;12;;;207;22;;;;;204.5;-35.5576171875
3;1700;HYDROGEL_PACK;10000;13;9998;25;;;10008;8;10016;13;10019;25;10004.0;0.0
3;1700;VEV_5200;120;10;119;12;;;123;22;;;;;121.5;-62.857421875
3;1700;VEV_4000;1287;14;1285;17;;;1309;14;1312;17;;;1298.0;0.0
3;1700;VEV_4500;790;10;788;12;;;807;10;809;12;;;798.5;0.0
3;1700;VEV_5300;58;27;;;;;61;27;;;;;59.5;-73.2021484375
3;1700;VEV_5400;20;27;;;;;22;27;;;;;21.0;-97.7841796875
3;1700;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;1700;VEV_5500;7;27;;;;;8;27;;;;;7.5;0.0
3;1800;VEV_5300;59;22;;;;;61;22;;;;;60.0;30.072265625
3;1800;VEV_5400;21;8;20;14;;;22;22;;;;;21.5;-59.13330078125
3;1800;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;1800;VEV_4000;1288;10;1286;21;;;1310;10;1313;21;;;1299.0;0.0
3;1800;VEV_5500;7;22;;;;;8;22;;;;;7.5;0.0
3;1800;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;1800;VEV_4500;791;8;789;18;;;808;8;810;18;;;799.5;0.0
3;1800;VEV_5000;297;8;296;18;;;304;26;;;;;300.5;0.0
3;1800;VEV_5100;202;26;;;;;207;8;208;18;;;204.5;3.2607421875
3;1800;VEV_5200;120;26;;;;;124;26;;;;;122.0;49.2734375
3;1800;HYDROGEL_PACK;9998;15;9995;27;;;10014;15;10016;27;;;10006.0;0.0
3;1800;VELVETFRUIT_EXTRACT;5296;53;;;;;5302;53;;;;;5299.0;0.0
3;1900;VEV_4500;790;7;788;19;;;807;7;809;19;;;798.5;0.0
3;1900;VEV_5300;59;21;;;;;61;21;;;;;60.0;12.1474609375
3;1900;VEV_5400;20;21;;;;;22;21;;;;;21.0;-63.91748046875
3;1900;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;1900;VEV_5500;7;21;;;;;8;21;;;;;7.5;0.0
3;1900;VEV_6000;0;21;;;;;1;21;;;;;0.5;0.0
3;1900;VEV_5000;297;7;296;19;;;304;26;;;;;300.5;0.0
3;1900;VELVETFRUIT_EXTRACT;5296;68;;;;;5298;9;5302;68;;;5297.0;0.0
3;1900;VEV_5100;202;26;;;;;207;7;208;19;;;204.5;-3.900390625
3;1900;VEV_5200;120;26;;;;;123;7;124;19;;;121.5;30.189453125
3;1900;HYDROGEL_PACK;10001;10;9999;27;;;10017;10;10020;27;;;10009.0;0.0
3;1900;VEV_4000;1288;10;1285;23;;;1310;10;1312;23;;;1299.0;0.0
3;2000;VELVETFRUIT_EXTRACT;5294;64;;;;;5299;24;5300;40;;;5296.5;0.0
3;2000;VEV_5300;58;8;57;18;;;60;26;;;;;59.0;-252.4423828125
3;2000;VEV_5400;20;26;;;;;21;8;22;18;;;20.5;-161.07421875
3;2000;VEV_6500;0;18;;;;;1;18;;;;;0.5;0.0
3;2000;VEV_4000;1286;15;1283;19;;;1308;15;1310;19;;;1297.0;0.0
3;2000;VEV_5500;6;26;;;;;8;26;;;;;7.0;0.0
3;2000;VEV_4500;788;10;786;17;;;805;10;807;17;;;796.5;0.0
3;2000;VEV_6000;0;26;;;;;1;26;;;;;0.5;0.0
3;2000;VEV_5000;295;10;294;17;;;302;27;;;;;298.5;0.0
3;2000;VEV_5100;200;27;;;;;205;10;206;17;;;202.5;-113.3076171875
3;2000;VEV_5200;119;10;118;17;;;122;27;;;;;120.5;-286.05078125
3;2000;HYDROGEL_PACK;10002;14;10000;29;;;10018;14;10021;29;;;10010.0;0.0
3;2100;VEV_6000;0;28;;;;;1;28;;;;;0.5;0.0
3;2100;VEV_5000;295;12;294;14;;;302;26;;;;;298.5;0.0
3;2100;VEV_4000;1286;7;1284;23;;;1308;7;1311;23;;;1297.0;0.0
3;2100;VEV_5100;200;26;;;;;205;12;206;14;;;202.5;-102.765625
3;2100;VELVETFRUIT_EXTRACT;5294;68;;;;;5300;68;;;;;5297.0;0.0
3;2100;VEV_5200;119;12;118;14;;;122;26;;;;;120.5;-260.00390625
3;2100;HYDROGEL_PACK;10006;12;10004;29;;;10022;12;10025;29;;;10014.0;0.0
3;2100;VEV_6500;0;15;;;;;1;15;;;;;0.5;0.0
3;2100;VEV_5300;58;28;;;;;60;28;;;;;59.0;-232.7412109375
3;2100;VEV_5400;20;28;;;;;22;28;;;;;21.0;-154.86279296875
3;2100;VEV_5500;7;9;6;19;;;8;28;;;;;7.5;0.0
3;2100;VEV_4500;789;12;787;14;;;806;12;808;14;;;797.5;0.0
3;2200;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
3;2200;VEV_5300;58;22;;;;;61;22;;;;;59.5;-49.3173828125
3;2200;VEV_5400;20;22;;;;;22;22;;;;;21.0;-86.91650390625
3;2200;VEV_5500;7;22;;;;;8;22;;;;;7.5;0.0
3;2200;VEV_4500;790;7;788;16;;;807;7;809;16;;;798.5;0.0
3;2200;VEV_5000;296;7;295;16;;;303;7;304;16;;;299.5;0.0
3;2200;VEV_6000;0;22;;;;;1;22;;;;;0.5;0.0
3;2200;VEV_4000;1288;7;1285;24;;;1309;7;1312;24;;;1298.5;0.0
3;2200;VEV_5100;202;7;201;16;;;207;23;;;;;204.5;-24.9208984375
3;2200;VEV_5200;120;7;119;16;;;123;23;;;;;121.5;-29.42578125
3;2200;HYDROGEL_PACK;10006;12;10004;28;;;10022;12;10025;28;;;10014.0;0.0
3;2200;VELVETFRUIT_EXTRACT;5296;21;5295;48;;;5301;21;5302;48;;;5298.5;0.0
3;2300;VEV_6500;0;13;;;;;1;13;;;;;0.5;0.0
3;2300;VEV_5300;57;23;;;;;60;23;;;;;58.5;-317.66796875
3;2300;VEV_5400;20;23;;;;;21;23;;;;;20.5;-189.07177734375
3;2300;VEV_5500;6;23;;;;;8;23;;;;;7.0;0.0
3;2300;VEV_4500;788;9;786;22;;;805;9;807;22;;;796.5;0.0
3;2300;VEV_5000;294;9;293;22;;;301;9;302;22;;;297.5;0.0
3;2300;VEV_6000;0;23;;;;;1;23;;;;;0.5;0.0
3;2300;VEV_4000;1286;13;1283;27;;;1307;13;1310;27;;;1296.5;0.0
3;2300;VEV_5100;200;9;199;22;;;205;31;;;;;202.5;-135.8671875
3;2300;VELVETFRUIT_EXTRACT;5294;24;5293;46;;;5299;24;5300;46;;;5296.5;0.0
3;2300;VEV_5200;118;31;;;;;122;31;;;;;120.0;-350.86328125
3;2300;HYDROGEL_PACK;10005;14;10003;20;;;10021;14;10024;20;;;10013.0;0.0
3;2400;VELVETFRUIT_EXTRACT;5294;54;;;;;5300;54;;;;;5297.0;0.0
3;2400;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;2400;VEV_5300;58;25;;;;;60;25;;;;;59.0;-235.0830078125
3;2400;VEV_5400;20;25;;;;;22;25;;;;;21.0;-156.278564453125
3;2400;VEV_5500;6;25;;;;;8;25;;;;;7.0;0.0
3;2400;VEV_4500;789;8;787;18;;;806;8;808;18;;;797.5;0.0
3;2400;VEV_5000;295;8;294;18;;;302;26;;;;;298.5;0.0
3;2400;VEV_6000;0;25;;;;;1;25;;;;;0.5;0.0
3;2400;VEV_4000;1286;14;1284;23;;;1308;14;1311;23;;;1297.0;0.0
3;2400;VEV_5100;200;26;;;;;206;26;;;;;203.0;-100.0556640625
3;2400;VEV_5200;119;8;118;18;;;122;26;;;;;120.5;-252.595703125
3;2400;HYDROGEL_PACK;10014;4;10007;10;10004;24;10023;10;10025;24;;;10018.5;0.0
3;2500;VEV_5000;293;12;292;19;;;300;12;301;19;;;296.5;0.0
3;2500;VEV_6000;0;19;;;;;1;19;;;;;0.5;0.0
3;2500;VEV_4000;1284;12;1282;23;;;1306;12;1309;23;;;1295.0;0.0
3;2500;VEV_5100;199;12;198;19;;;204;31;;;;;201.5;-205.2255859375
3;2500;VELVETFRUIT_EXTRACT;5292;68;;;;;5298;68;;;;;5295.0;0.0
3;2500;VEV_5200;117;31;;;;;121;31;;;;;119.0;-554.9609375
3;2500;HYDROGEL_PACK;10006;14;10004;28;;;10022;14;10025;28;;;10014.0;0.0
3;2500;VEV_6500;0;14;;;;;1;14;;;;;0.5;0.0
3;2500;VEV_5300;57;19;;;;;59;19;;;;;58.0;-486.7158203125
3;2500;VEV_5400;19;19;;;;;21;19;;;;;20.0;-255.33935546875
3;2500;VEV_5500;6;19;;;;;7;19;;;;;6.5;0.0
3;2500;VEV_4500;787;12;785;19;;;804;12;806;19;;;795.5;0.0
3;2600;VEV_5400;19;16;;;;;21;16;;;;;20.0;-260.033203125
3;2600;VEV_6500;0;20;;;;;1;20;;;;;0.5;0.0
3;2600;VEV_5300;57;16;;;;;59;16;;;;;58.0;-495.515625
3;2600;VEV_4500;787;6;785;19;;;804;6;805;19;;;795.5;0.0
3;2600;VEV_5500;6;16;;;;;7;16;;;;;6.5;0.0
3;2600;VEV_5000;293;6;292;19;;;300;25;;;;;296.5;0.0
3;2600;VEV_6000;0;16;;;;;1;16;;;;;0.5;0.0
3;2600;VEV_4000;1284;7;1282;30;;;1306;7;1309;30;;;1295.0;0.0
3;2600;VEV_5200;117;25;;;;;121;25;;;;;119.0;-557.486328125
3;2600;VEV_5100;199;6;198;19;;;204;25;;;;;201.5;-206.4443359375
3;2600;HYDROGEL_PACK;10007;13;10004;22;;;10023;13;10025;22;;;10015.0;0.0
3;2600;VELVETFRUIT_EXTRACT;5292;52;;;;;5295;5;5298;52;;;5293.5;0.0
3;2700;VEV_5400;19;27;;;;;21;27;;;;;20.0;-282.9794921875
3;2700;VEV_6500;0;19;;;;;1;19;;;;;0.5;0.0
3;2700;VEV_5300;56;27;;;;;59;27;;;;;57.5;-570.9677734375
3;2700;VEV_4500;786;9;784;22;;;803;9;805;22;;;794.5;0.0
3;2700;VEV_5500;6;27;;;;;7;27;;;;;6.5;0.0
3;2700;VEV_5000;292;9;291;22;;;299;9;300;22;;;295.5;0.0
3;2700;VEV_6000;0;27;;;;;1;27;;;;;0.5;0.0
3;2700;VEV_4000;1284;13;1281;27;;;1305;13;1308;27;;;1294.5;0.0
3;2700;VEV_5200;117;9;116;22;;;120;31;;;;;118.5;-651.916015625
3;2700;VELVETFRUIT_EXTRACT;5292;25;5291;43;;;5297;25;5298;43;;;5294.5;0.0
3;2700;VEV_5100;198;31;;;;;203;9;204;22;;;200.5;-239.12109375
3;2700;HYDROGEL_PACK;10003;14;10001;26;;;10019;14;10022;26;;;10011.0;0.0
